Лемма 	Часть речи 	Частота (ipm) 	Худ.лит.1950-60-е 	1970-80-е 	1990-2000-е 	Публ. 1950-60-е 	1970-80-е 	1990-2000-е 
12310  	отчим	s	5.5	5.0	7.3	11.8	5.9	3.7	3.4	
12311  	отъехать	v	5.5	5.7	5.8	14.0	1.5	4.8	2.7	
12312  	партком	s	5.5	11.3	3.2	4.5	10.4	9.9	7.5	
12313  	передохнуть	v	5.5	13.8	14.3	8.9	0.0	6.6	2.5	
12314  	перекусить	v	5.5	3.5	6.4	12.1	0.0	2.9	4.0	
12315  	пластика	s	5.5	0.5	1.0	2.2	16.3	7.3	9.9	
12316  	поболтать	v	5.5	6.9	7.9	11.1	3.0	2.6	2.9	
12317  	подвижник	s	5.5	0.7	1.7	1.4	10.4	2.9	5.1	
12318  	подкрепить	v	5.5	2.8	2.2	2.8	0.0	8.4	8.2	
12319  	подлинность	s	5.5	1.9	1.7	5.0	8.9	5.1	7.0	
12320  	покаяться	v	5.5	4.2	5.5	7.0	7.4	6.6	4.3	
12321  	покойный	s	5.5	2.3	10.1	10.1	8.9	3.7	4.5	
12322  	попятиться	v	5.5	13.8	14.1	12.4	0.0	1.8	1.0	
12323  	постукивать	v	5.5	19.1	12.4	10.1	5.9	1.8	1.6	
12324  	прадед	s	5.5	3.5	6.1	5.6	5.9	9.9	7.0	
12325  	преобладание	s	5.5	1.1	0.6	1.0	0.0	2.9	3.9	
12326  	преобразовать	v	5.5	1.2	0.8	0.9	1.5	7.3	7.5	
12327  	приграничный	a	5.5	1.2	0.0	1.4	0.0	1.5	6.0	
12328  	призывник	s	5.5	0.0	0.0	1.9	1.5	2.9	11.5	
12329  	прилечь	v	5.5	12.2	14.2	10.0	3.0	6.6	2.0	
12330  	приостановление	s	5.5	0.0	0.0	0.0	0.0	0.0	2.9	
12331  	программист	s	5.5	4.1	0.0	7.0	0.0	1.1	7.0	
12332  	прокурорский	a	5.5	1.8	1.9	2.7	0.0	4.8	7.8	
12333  	пролет	s	5.5	5.7	6.0	8.8	8.9	7.7	3.6	
12334  	промахнуться	v	5.5	9.2	8.3	11.3	1.5	2.2	2.9	
12335  	прослушать	v	5.5	5.8	5.9	4.9	17.8	8.8	6.9	
12336  	пятиться	v	5.5	16.7	13.8	9.3	4.5	2.2	2.4	
12337  	радикально	adv	5.5	0.0	0.0	1.9	1.5	1.1	9.2	
12338  	развлекать	v	5.5	5.1	4.7	6.9	14.8	5.5	6.2	
12339  	разность	s	5.5	2.7	3.1	1.6	0.0	1.1	3.0	
12340  	разок	s	5.5	12.2	12.4	9.8	1.5	4.0	2.0	
12341  	расправиться	v	5.5	8.5	6.8	6.3	0.0	11.0	6.0	
12342  	роды	s	5.5	2.3	2.2	6.3	7.4	2.2	5.5	
12343  	рудный	a	5.5	1.8	1.0	1.0	0.0	1.5	2.6	
12344  	рысь	s	5.5	8.9	7.7	12.6	0.0	4.8	2.4	
12345  	рыцарский	a	5.5	6.6	3.5	8.0	0.0	7.3	4.3	
12346  	симпозиум	s	5.5	2.1	2.9	2.9	0.0	5.9	6.9	
12347  	синагога	s	5.5	1.6	5.0	6.1	1.5	8.8	7.0	
12348  	сквозной	a	5.5	3.9	2.9	4.9	1.5	4.8	5.9	
12349  	скорейший	a	5.5	1.4	1.4	2.4	0.0	4.8	7.5	
12350  	славно	adv	5.5	8.3	11.2	9.9	10.4	4.0	3.3	
12351  	слива	s	5.5	2.3	3.2	5.7	4.5	6.2	6.1	
12352  	смертный	s	5.5	4.1	6.0	6.2	5.9	5.1	6.5	
12353  	совершиться	v	5.5	6.4	2.7	3.2	3.0	8.4	3.5	
12354  	сожрать	v	5.5	5.8	9.2	12.9	3.0	2.2	2.4	
12355  	сорочка	s	5.5	12.2	11.5	8.2	8.9	6.6	3.2	
12356  	стильный	a	5.5	0.7	1.4	4.7	3.0	0.0	9.3	
12357  	торопливый	a	5.5	14.5	16.8	8.6	5.9	5.1	2.2	
12358  	тратиться	v	5.5	1.2	4.2	4.3	3.0	4.8	8.5	
12359  	трофей	s	5.5	6.9	7.3	6.5	5.9	6.6	6.5	
12360  	угодье	s	5.5	1.9	2.0	3.9	20.8	8.1	6.8	
12361  	уголек	s	5.5	53.0	6.5	4.5	1.5	2.6	1.0	
12362  	угрожающе	adv	5.5	16.5	12.3	10.2	5.9	3.3	2.1	
12363  	фанатик	s	5.5	8.3	5.4	4.2	3.0	11.0	7.2	
12364  	фейерверк	s	5.5	3.5	4.5	6.4	23.7	6.6	6.2	
12365  	часовня	s	5.5	1.2	5.6	6.3	7.4	5.1	6.8	
12366  	че	advpro	5.5	1.6	17.5	10.2	0.0	0.0	1.5	
12367  	чистенький	a	5.5	12.4	13.8	8.9	10.4	9.5	2.3	
12368  	шорты	s	5.5	1.6	4.2	9.0	8.9	4.8	6.6	
12369  	штатское	s	5.5	10.5	5.1	7.9	3.0	6.6	5.8	
12370  	штурмовик	s	5.5	15.9	5.2	1.8	0.0	3.7	8.5	
12371  	щепка	s	5.5	12.2	12.4	8.9	7.4	5.5	3.0	
12372  	щетина	s	5.5	12.4	11.0	11.0	1.5	5.5	2.1	
12373  	экосистема	s	5.5	0.0	0.0	0.0	0.0	0.0	2.7	
12374  	эпиграф	s	5.5	0.5	3.3	6.2	4.5	15.4	5.8	
12375  	яичко	s	5.5	7.1	9.1	5.9	0.0	1.5	2.1	
12376  	автотранспорт	s	5.4	0.9	1.4	1.1	3.0	3.3	8.2	
12377  	агроном	s	5.4	9.9	3.8	2.8	117.1	19.4	4.3	
12378  	аппаратный	a	5.4	0.0	0.5	0.9	0.0	2.2	9.5	
12379  	арбитр	s	5.4	0.3	0.5	2.9	1.5	4.0	9.0	
12380  	бархат	s	5.4	5.1	4.6	8.9	8.9	2.9	5.0	
12381  	бестолковый	a	5.4	6.0	9.3	8.9	4.5	5.5	4.1	
12382  	блик	s	5.4	8.0	8.8	9.7	4.5	3.7	3.3	
12383  	болван	s	5.4	11.5	12.9	11.4	1.5	0.7	1.7	
12384  	бродячий	a	5.4	4.4	8.1	6.4	37.1	9.5	5.3	
12385  	бывалый	a	5.4	5.3	9.2	6.5	10.4	13.2	5.4	
12386  	взвиться	v	5.4	9.8	10.1	12.7	7.4	1.5	1.9	
12387  	вмиг	adv	5.4	3.7	9.1	13.3	0.0	5.5	2.6	
12388  	водородный	a	5.4	1.9	1.8	0.7	7.4	7.0	3.3	
12389  	водохранилище	s	5.4	0.7	4.1	2.0	8.9	13.9	5.9	
12390  	возбудитель	s	5.4	0.7	0.6	0.7	3.0	0.0	3.1	
12391  	восьмидесятый	anum	5.4	1.1	2.3	5.2	1.5	2.2	8.6	
12392  	всемогущий	a	5.4	7.1	6.1	6.4	4.5	5.5	5.3	
12393  	выплыть	v	5.4	9.4	8.9	11.0	10.4	5.5	2.6	
12394  	вытянутый	a	5.4	9.9	6.4	7.9	1.5	5.1	2.6	
12395  	выходка	s	5.4	6.9	8.9	7.2	1.5	5.5	5.4	
12396  	горница	s	5.4	25.0	16.1	7.0	0.0	3.7	1.3	
12397  	грамматика	s	5.4	2.5	2.4	2.4	8.9	9.2	3.6	
12398  	девать	v	5.4	9.6	10.7	7.6	4.5	4.4	3.9	
12399  	дерзость	s	5.4	6.7	8.1	7.9	5.9	9.5	4.7	
12400  	добежать	v	5.4	13.5	12.2	9.9	1.5	1.1	2.5	
12401  	досрочный	a	5.4	0.0	1.1	1.2	16.3	4.8	7.5	
12402  	дотянуть	v	5.4	7.4	9.2	6.4	1.5	5.9	5.6	
12403  	дошкольник	s	5.4	0.7	25.3	0.0	0.0	1.1	1.7	
12404  	завязаться	v	5.4	4.2	6.7	6.2	7.4	8.4	6.3	
12405  	загадочно	adv	5.4	9.6	7.9	9.8	7.4	3.3	3.8	
12406  	закопать	v	5.4	8.3	7.2	9.3	0.0	3.7	4.3	
12407  	заливаться	v	5.4	11.0	10.9	7.9	5.9	3.7	3.7	
12408  	заостренный	a	5.4	3.0	2.0	2.4	4.5	0.7	0.8	
12409  	заправка	s	5.4	1.2	2.6	2.9	1.5	7.0	8.3	
12410  	заторопиться	v	5.4	18.3	15.7	10.1	1.5	1.8	1.1	
12411  	зачислить	v	5.4	6.6	4.3	4.1	3.0	8.1	7.0	
12412  	знамение	s	5.4	1.2	4.5	5.4	14.8	2.6	4.3	
12413  	знающий	a	5.4	6.4	6.1	5.2	5.9	7.7	6.3	
12414  	зреть	v	5.4	3.5	5.8	7.0	4.5	6.6	5.4	
12415  	идентичный	a	5.4	0.7	1.7	1.2	1.5	1.1	4.4	
12416  	избавление	s	5.4	2.7	5.4	5.1	8.9	7.0	5.8	
12417  	измученный	a	5.4	10.8	6.9	8.1	5.9	11.4	4.2	
12418  	интернат	s	5.4	0.9	5.2	6.8	11.9	11.7	6.2	
12419  	истолковать	v	5.4	4.2	5.6	7.6	10.4	3.3	4.5	
12420  	каскад	s	5.4	5.0	1.5	3.2	8.9	7.0	7.0	
12421  	катюша	s	5.4	9.4	7.9	7.4	0.0	9.9	4.7	
12422  	кинорежиссер	s	5.4	0.5	1.5	2.9	5.9	7.3	10.9	
12423  	когнитивный	a	5.4	0.0	0.0	0.0	0.0	0.0	0.0	
12424  	кореец	s	5.4	0.0	0.5	11.0	0.0	1.8	6.2	
12425  	корзинка	s	5.4	14.4	7.5	6.7	8.9	6.2	3.8	
12426  	криво	adv	5.4	10.8	9.2	12.9	0.0	2.6	1.6	
12427  	кубометр	s	5.4	3.4	2.3	1.0	28.2	7.7	10.0	
12428  	купание	s	5.4	5.7	6.9	5.0	10.4	10.6	5.3	
12429  	курточка	s	5.4	19.0	11.1	9.6	0.0	1.8	1.8	
12430  	лексика	s	5.4	0.0	0.6	4.2	0.0	1.8	7.4	
12431  	лишаться	v	5.4	2.3	2.3	3.5	3.0	6.6	7.3	
12432  	ловля	s	5.4	6.7	4.9	4.1	19.3	8.8	7.2	
12433  	мадонна	s	5.4	2.1	4.3	7.6	3.0	3.7	5.4	
12434  	милостивый	a	5.4	4.6	14.4	6.8	4.5	5.9	3.1	
12435  	миномет	s	5.4	14.4	4.1	4.8	1.5	6.6	7.1	
12436  	минуточка	s	5.4	15.8	12.7	9.2	3.0	1.5	2.0	
12437  	мирской	a	5.4	0.9	2.7	4.3	10.4	4.8	4.9	
12438  	монашеский	a	5.4	1.6	1.0	3.2	4.5	7.0	5.7	
12439  	мытье	s	5.4	3.9	4.6	5.6	4.5	8.8	5.3	
12440  	наем	s	5.4	1.4	0.6	1.3	1.5	3.7	5.9	
12441  	насладиться	v	5.4	5.0	5.9	6.6	4.5	2.6	5.7	
12442  	научно	adv	5.4	3.2	2.8	1.6	7.4	4.8	5.1	
12443  	националист	s	5.4	1.8	2.2	2.6	4.5	12.8	9.9	
12444  	неведомо	adv	5.4	5.0	8.8	10.6	13.3	6.2	3.4	
12445  	невеселый	a	5.4	12.2	10.1	6.8	7.4	9.5	4.2	
12446  	негативно	adv	5.4	0.0	0.0	0.0	0.0	0.0	10.0	
12447  	неминуемый	a	5.4	4.6	5.1	6.6	4.5	7.0	5.8	
12448  	необоснованный	a	5.4	1.8	1.0	1.3	3.0	4.4	6.0	
12449  	неподдельный	a	5.4	4.4	4.9	9.0	10.4	6.2	5.5	
12450  	непоседа	s	5.4	0.9	57.3	0.0	1.5	0.7	0.6	
12451  	нестерпимо	adv	5.4	15.2	9.7	9.1	3.0	5.9	2.9	
12452  	ник	s	5.4	0.3	2.4	6.2	7.4	2.6	4.9	
12453  	обобщать	v	5.4	2.3	2.0	1.4	10.4	5.5	4.4	
12454  	общеобразовательный	a	5.4	0.0	0.6	0.6	8.9	6.6	6.0	
12455  	объясниться	v	5.4	6.2	9.3	9.1	7.4	6.2	4.0	
12456  	окинуть	v	5.4	13.5	7.9	11.9	1.5	1.5	2.2	
12457  	окошечко	s	5.4	17.9	12.0	7.1	1.5	4.8	3.3	
12458  	определенность	s	5.4	1.9	3.8	3.5	0.0	4.4	5.0	
12459  	основательный	a	5.4	4.2	5.0	4.5	8.9	8.8	6.5	
12460  	отвыкнуть	v	5.4	8.0	10.4	9.1	4.5	8.1	3.6	
12461  	отдыхающий	s	5.4	2.7	4.9	5.0	43.0	7.0	6.5	
12462  	отличиться	v	5.4	4.8	5.8	4.5	11.9	8.1	7.3	
12463  	перемешать	v	5.4	4.6	6.1	4.2	5.9	8.4	6.2	
12464  	переселенец	s	5.4	1.6	1.8	1.8	0.0	9.2	8.3	
12465  	пеший	a	5.4	5.7	7.7	6.2	5.9	15.0	4.7	
12466  	повествовать	v	5.4	0.0	3.6	4.2	4.5	3.7	7.4	
12467  	подсказка	s	5.4	3.9	4.2	6.6	1.5	2.6	5.6	
12468  	поклонение	s	5.4	3.7	3.5	3.3	4.5	4.4	5.3	
12469  	покрышка	s	5.4	4.6	3.3	2.3	0.0	0.7	8.6	
12470  	полено	s	5.4	11.0	14.8	8.5	1.5	8.4	2.8	
12471  	полог	s	5.4	10.1	12.0	6.3	1.5	3.7	2.0	
12472  	полянка	s	5.4	12.6	9.2	7.5	8.9	3.7	4.3	
12473  	помин	s	5.4	5.1	6.5	8.7	4.5	7.3	4.9	
12474  	посеять	v	5.4	6.6	5.4	4.5	11.9	8.8	5.6	
12475  	потрясающий	a	5.4	3.0	3.5	5.8	0.0	2.6	7.4	
12476  	почернеть	v	5.4	12.6	13.1	10.2	11.9	3.3	2.0	
12477  	предполагаемый	a	5.4	3.5	2.7	3.6	3.0	1.8	6.2	
12478  	прерваться	v	5.4	6.4	6.1	8.9	3.0	6.6	4.6	
12479  	прибыльный	a	5.4	1.4	0.0	2.7	1.5	4.0	10.7	
12480  	пригородный	a	5.4	4.1	6.7	4.8	4.5	4.4	6.8	
12481  	проделывать	v	5.4	7.6	5.6	5.9	11.9	12.1	5.1	
12482  	продолжиться	v	5.4	0.0	1.3	2.8	7.4	0.7	9.8	
12483  	протиснуться	v	5.4	11.0	11.6	11.6	1.5	2.9	2.0	
12484  	прошипеть	v	5.4	5.8	4.6	17.1	0.0	2.9	1.0	
12485  	пудра	s	5.4	5.3	4.5	5.8	3.0	4.4	5.1	
12486  	пулеметный	a	5.4	23.8	8.3	5.5	5.9	7.3	4.0	
12487  	раздевалка	s	5.4	6.4	7.4	6.8	8.9	7.7	5.9	
12488  	разлететься	v	5.4	4.4	11.1	11.9	4.5	1.8	2.6	
12489  	распрощаться	v	5.4	5.0	6.5	9.0	1.5	8.4	4.9	
12490  	рассесться	v	5.4	12.4	6.9	11.0	3.0	4.8	3.0	
12491  	расхаживать	v	5.4	9.2	12.0	9.8	4.5	6.2	3.1	
12492  	реанимация	s	5.4	0.0	1.3	9.0	0.0	0.7	7.3	
12493  	резьба	s	5.4	3.4	4.2	4.0	3.0	2.6	6.0	
12494  	ресторанчик	s	5.4	1.2	4.9	10.1	16.3	2.9	5.5	
12495  	речевой	a	5.4	0.5	1.0	1.7	1.5	4.4	5.0	
12496  	родимый	a	5.4	8.0	8.8	8.0	3.0	3.7	4.5	
12497  	садовник	s	5.4	8.7	6.9	6.2	19.3	5.9	3.2	
12498  	свернуться	v	5.4	11.3	11.9	10.6	1.5	3.7	2.0	
12499  	сгорать	v	5.4	5.3	8.1	7.3	1.5	5.5	4.6	
12500  	синтезировать	v	5.4	0.0	0.8	0.7	0.0	0.7	2.4	
12501  	скрепить	v	5.4	7.3	5.9	5.9	3.0	7.7	5.3	
12502  	смешение	s	5.4	3.4	1.5	2.1	8.9	8.4	5.3	
12503  	смута	s	5.4	1.2	2.7	6.0	1.5	4.8	7.2	
12504  	снисходительный	a	5.4	12.1	10.2	6.8	4.5	7.0	4.1	
12505  	собственноручно	adv	5.4	5.5	5.6	5.8	3.0	7.7	6.8	
12506  	соперничество	s	5.4	1.9	2.0	2.0	3.0	10.3	8.7	
12507  	соприкасаться	v	5.4	2.8	3.1	4.1	7.4	10.6	4.9	
12508  	спелый	a	5.4	5.3	4.5	6.9	7.4	6.2	4.2	
12509  	справочный	a	5.4	2.3	4.1	3.6	3.0	2.9	5.1	
12510  	сторонний	a	5.4	0.9	2.6	5.4	0.0	2.6	7.0	
12511  	таинственно	adv	5.4	12.8	10.9	6.8	7.4	8.1	3.4	
12512  	телеграф	s	5.4	7.8	7.5	4.2	14.8	10.3	4.2	
12513  	теребить	v	5.4	8.0	12.2	11.2	5.9	2.9	2.6	
12514  	торговаться	v	5.4	5.7	5.6	8.9	3.0	3.7	5.7	
12515  	ударение	s	5.4	4.2	5.4	6.7	7.4	4.8	5.8	
12516  	удрать	v	5.4	10.1	13.6	9.7	0.0	5.5	2.5	
12517  	умерший	a	5.4	3.4	4.3	6.4	5.9	5.9	4.7	
12518  	упасти	v	5.4	5.7	10.0	8.0	8.9	5.1	4.1	
12519  	упрямство	s	5.4	8.5	10.7	7.7	7.4	8.4	4.1	
12520  	уходящий	a	5.4	3.2	4.0	5.2	3.0	10.6	7.6	
12521  	ухоженный	a	5.4	1.4	5.4	9.0	0.0	3.7	5.4	
12522  	фея	s	5.4	2.5	5.8	7.6	3.0	2.6	4.8	
12523  	фреска	s	5.4	5.5	2.7	4.2	10.4	5.1	5.0	
12524  	фу	intj	5.4	11.5	9.2	10.2	3.0	2.2	0.9	
12525  	ха-ха	intj	5.4	7.6	13.1	8.2	1.5	1.5	1.5	
12526  	царапина	s	5.4	7.3	7.5	11.0	5.9	3.3	3.2	
12527  	черновик	s	5.4	3.0	4.5	4.0	10.4	8.1	6.3	
12528  	чуточку	adv	5.4	11.7	14.3	7.1	1.5	4.8	3.5	
12529  	шаблон	s	5.4	1.9	1.0	0.6	3.0	2.2	3.4	
12530  	шо	spro	5.4	7.6	8.2	10.4	3.0	2.6	3.4	
12531  	эмигрантский	a	5.4	1.4	2.8	4.0	48.9	8.8	8.5	
12532  	акциз	s	5.3	0.0	0.0	0.7	0.0	0.0	12.5	
12533  	алтайский	a	5.3	1.4	1.1	1.5	3.0	3.7	8.8	
12534  	антикварный	a	5.3	0.0	2.6	7.2	3.0	4.8	7.8	
12535  	антракт	s	5.3	4.6	5.9	2.9	8.9	15.4	8.4	
12536  	архиерей	s	5.3	3.5	2.7	1.3	1.5	2.9	6.1	
12537  	афоризм	s	5.3	2.5	4.7	3.5	3.0	8.8	7.4	
12538  	батон	s	5.3	1.9	14.2	6.5	4.5	2.2	3.5	
12539  	блюдце	s	5.3	7.1	11.0	10.5	3.0	2.2	2.8	
12540  	боксер	s	5.3	3.5	5.1	5.4	3.0	11.4	6.2	
12541  	вблизи	adv	5.3	9.4	8.2	6.7	1.5	10.3	3.9	
12542  	вдаваться	v	5.3	5.3	4.6	5.8	3.0	5.9	5.7	
12543  	вдалеке	adv	5.3	6.0	8.7	9.9	3.0	6.2	3.6	
12544  	вертикально	adv	5.3	4.8	5.2	3.7	1.5	2.9	5.2	
12545  	весть	v	5.3	3.5	6.9	9.8	17.8	4.0	4.2	
12546  	веха	s	5.3	3.0	3.2	1.6	4.5	11.4	8.0	
12547  	ворон	s	5.3	5.8	7.2	8.6	0.0	5.9	4.4	
12548  	восхититься	v	5.3	4.4	6.5	13.6	0.0	3.3	2.7	
12549  	восходящий	a	5.3	3.0	2.2	3.5	1.5	6.6	6.3	
12550  	вошь	s	5.3	9.8	8.1	9.0	5.9	12.5	2.9	
12551  	врата	s	5.3	0.7	2.2	6.2	5.9	2.2	4.0	
12552  	всего-навсего	adv	5.3	11.5	9.3	6.5	8.9	3.7	4.7	
12553  	вскрывать	v	5.3	5.3	4.6	5.5	13.3	10.6	4.6	
12554  	выползти	v	5.3	12.4	10.1	10.5	0.0	2.2	2.4	
12555  	выскользнуть	v	5.3	7.1	8.8	13.6	5.9	1.5	2.1	
12556  	вычитать	v	5.3	6.6	6.3	6.6	5.9	7.0	4.0	
12557  	вязкость	s	5.3	0.5	0.0	0.6	0.0	0.4	1.1	
12558  	габарит	s	5.3	1.4	1.3	3.2	0.0	0.7	8.2	
12559  	галка	s	5.3	17.9	15.1	7.8	7.4	2.6	1.7	
12560  	гарантийный	a	5.3	0.7	0.8	0.8	0.0	0.7	6.6	
12561  	гарь	s	5.3	11.2	11.5	7.7	3.0	2.2	2.5	
12562  	героизм	s	5.3	5.8	5.9	3.3	19.3	13.6	6.6	
12563  	гнить	v	5.3	6.2	7.7	7.4	17.8	6.2	4.5	
12564  	горение	s	5.3	2.1	1.0	1.1	3.0	4.4	3.0	
12565  	грамматический	a	5.3	1.4	2.0	1.8	1.5	7.7	2.4	
12566  	грива	s	5.3	19.0	8.8	8.8	0.0	4.0	2.5	
12567  	дамочка	s	5.3	3.7	6.3	13.2	3.0	2.6	2.8	
12568  	декабрьский	a	5.3	5.0	2.7	2.7	23.7	4.0	9.1	
12569  	денек	s	5.3	9.4	12.3	8.6	3.0	4.0	2.8	
12570  	диалектика	s	5.3	8.0	5.0	2.2	0.0	10.6	4.2	
12571  	дубль	s	5.3	16.1	3.1	2.1	0.0	21.3	7.1	
12572  	духовой	a	5.3	6.6	4.7	5.2	7.4	8.8	6.2	
12573  	завидный	a	5.3	3.2	3.7	5.4	5.9	4.4	7.8	
12574  	зависнуть	v	5.3	0.0	5.4	12.3	1.5	1.5	4.4	
12575  	залезать	v	5.3	5.8	5.6	9.6	5.9	9.2	3.9	
12576  	запой	s	5.3	1.9	4.6	9.7	4.5	5.5	5.8	
12577  	затихать	v	5.3	15.1	11.8	7.3	4.5	4.4	3.4	
12578  	затратить	v	5.3	4.2	1.7	1.4	7.4	7.0	8.2	
12579  	зачитать	v	5.3	4.1	3.8	5.4	5.9	9.9	7.2	
12580  	зверек	s	5.3	7.1	8.1	8.5	3.0	8.1	3.1	
12581  	известить	v	5.3	4.4	3.7	5.3	8.9	6.6	4.4	
12582  	излюбленный	a	5.3	3.0	2.9	3.9	4.5	15.8	6.4	
12583  	изящество	s	5.3	5.7	4.6	5.1	17.8	9.5	5.6	
12584  	интуитивно	adv	5.3	1.8	3.2	4.9	4.5	5.1	6.0	
12585  	испортиться	v	5.3	11.3	8.1	6.0	5.9	6.6	4.1	
12586  	кабан	s	5.3	6.0	11.5	9.3	3.0	3.7	3.6	
12587  	кальций	s	5.3	0.0	0.6	0.9	5.9	2.2	5.3	
12588  	камыш	s	5.3	16.1	7.5	7.8	5.9	4.8	3.6	
12589  	кандидатский	a	5.3	3.4	4.9	3.9	4.5	5.1	6.8	
12590  	капиталист	s	5.3	4.6	7.5	2.6	26.7	9.9	7.4	
12591  	карцер	s	5.3	6.6	11.0	2.9	1.5	32.3	5.8	
12592  	клеенка	s	5.3	11.0	19.1	9.3	8.9	4.4	1.3	
12593  	кобель	s	5.3	3.9	8.9	9.5	0.0	1.8	1.8	
12594  	комендатура	s	5.3	8.3	18.0	2.5	0.0	12.8	5.5	
12595  	компромат	s	5.3	0.0	0.6	6.3	0.0	0.0	9.6	
12596  	кофейный	a	5.3	3.4	4.1	8.9	3.0	6.2	4.6	
12597  	кочка	s	5.3	14.2	11.4	7.8	10.4	4.4	3.0	
12598  	крыть	v	5.3	6.7	9.5	7.9	7.4	4.4	4.1	
12599  	кубанский	a	5.3	0.5	5.4	3.5	3.0	4.4	7.8	
12600  	лакей	s	5.3	4.8	8.9	9.0	31.1	11.0	3.5	
12601  	ломиться	v	5.3	5.7	6.7	9.1	3.0	5.1	4.5	
12602  	лукаво	adv	5.3	12.1	7.0	7.3	1.5	2.6	5.0	
12603  	любительский	a	5.3	3.4	3.2	2.9	4.5	8.8	9.0	
12604  	магазинчик	s	5.3	1.8	4.1	9.1	4.5	2.6	5.8	
12605  	медовый	a	5.3	5.7	6.5	10.2	1.5	3.7	3.7	
12606  	мемориальный	a	5.3	0.0	1.8	2.6	7.4	4.4	9.9	
12607  	механически	adv	5.3	9.0	5.1	6.9	4.5	8.1	3.7	
12608  	мисс	s	5.3	9.9	0.9	5.6	19.3	11.7	6.7	
12609  	многократный	a	5.3	0.7	0.9	1.8	0.0	3.7	6.5	
12610  	мужественно	adv	5.3	6.4	5.2	5.6	4.5	7.7	6.3	
12611  	набросок	s	5.3	3.4	3.8	4.6	60.8	5.9	6.9	
12612  	наган	s	5.3	19.1	10.9	7.2	1.5	5.5	3.1	
12613  	наливаться	v	5.3	10.8	7.4	11.3	4.5	2.6	2.7	
12614  	наотрез	adv	5.3	5.7	6.9	7.1	4.5	5.5	5.9	
12615  	наскоро	adv	5.3	10.1	7.9	10.5	5.9	6.6	2.9	
12616  	настораживать	v	5.3	3.2	5.5	6.6	3.0	2.9	6.6	
12617  	насторожить	v	5.3	6.0	8.1	7.5	3.0	5.1	5.2	
12618  	начинка	s	5.3	2.1	5.5	3.9	1.5	10.3	6.7	
12619  	немка	s	5.3	8.0	12.7	6.4	22.2	7.0	4.4	
12620  	неразборчивый	a	5.3	3.7	6.9	6.2	10.4	5.1	3.1	
12621  	нестерпимый	a	5.3	8.3	9.5	10.2	7.4	4.8	2.8	
12622  	обезуметь	v	5.3	7.8	9.7	9.5	7.4	5.9	3.5	
12623  	обрываться	v	5.3	10.3	11.0	8.2	11.9	5.1	3.1	
12624  	объектив	s	5.3	5.7	5.5	6.3	5.9	8.4	5.3	
12625  	овация	s	5.3	1.2	5.4	3.2	17.8	5.9	9.2	
12626  	овес	s	5.3	14.7	7.4	5.3	14.8	11.4	3.9	
12627  	ожесточенный	a	5.3	6.0	4.7	1.6	16.3	8.8	8.7	
12628  	озарить	v	5.3	10.6	10.9	7.9	8.9	4.0	3.0	
12629  	окунуться	v	5.3	6.0	7.7	6.2	8.9	11.0	5.0	
12630  	онеметь	v	5.3	11.3	8.4	10.8	3.0	2.9	2.9	
12631  	отдаление	s	5.3	12.9	10.9	8.1	4.5	7.0	3.0	
12632  	отличник	s	5.3	7.6	6.7	7.8	3.0	7.3	5.0	
12633  	оторопеть	v	5.3	11.3	10.7	11.9	4.5	2.2	1.8	
12634  	пасхальный	a	5.3	2.5	2.4	3.6	4.5	2.2	6.2	
12635  	перевалить	v	5.3	7.1	6.9	6.5	7.4	4.0	6.0	
12636  	переводчица	s	5.3	2.7	14.8	4.5	3.0	9.2	6.0	
12637  	переговорить	v	5.3	4.1	5.4	9.8	3.0	7.7	4.8	
12638  	переноситься	v	5.3	2.7	3.8	2.2	4.5	6.2	6.3	
12639  	переночевать	v	5.3	9.0	8.2	9.0	3.0	7.0	3.8	
12640  	пересохнуть	v	5.3	11.3	11.8	11.7	1.5	2.6	1.7	
12641  	пехотный	a	5.3	9.9	9.1	3.3	7.4	2.9	6.9	
12642  	планшет	s	5.3	7.3	5.2	3.9	0.0	2.2	1.0	
12643  	плеснуть	v	5.3	8.0	9.2	14.7	3.0	1.5	1.1	
12644  	плестись	v	5.3	9.0	10.9	8.5	7.4	7.0	3.4	
12645  	пнуть	v	5.3	6.9	7.5	14.6	0.0	0.7	1.3	
12646  	повадка	s	5.3	7.3	5.8	8.5	7.4	8.1	4.8	
12647  	поглаживать	v	5.3	11.2	10.0	10.4	7.4	5.9	2.1	
12648  	подножка	s	5.3	12.9	8.8	7.3	1.5	3.7	4.5	
12649  	пожирать	v	5.3	6.2	8.9	8.2	5.9	5.5	4.3	
12650  	поманить	v	5.3	9.2	11.8	11.3	3.0	4.8	2.0	
12651  	посвящение	s	5.3	1.9	4.0	4.6	10.4	7.7	6.5	
12652  	постельный	a	5.3	3.0	3.5	8.1	0.0	3.7	5.4	
12653  	постный	a	5.3	6.7	4.7	6.2	0.0	3.7	3.1	
12654  	потеть	v	5.3	5.5	8.3	9.1	4.5	2.6	4.2	
12655  	поэтика	s	5.3	0.0	0.0	0.8	3.0	5.1	6.8	
12656  	пояснение	s	5.3	2.3	2.9	4.3	8.9	7.0	4.5	
12657  	превосходно	adv	5.3	7.8	5.9	4.7	13.3	12.1	5.9	
12658  	прерываться	v	5.3	5.7	4.9	5.5	10.4	8.1	5.0	
